Receiving Node ID, Transmitting Node ID, RSSI (dBm)
6,4,-56
6,0,-75
6,4,-56
6,0,-75
6,5,-58
6,0,-75
6,7,-57
6,7,-57
6,7,-57
6,0,-74
6,5,-58
6,7,-57
6,2,-97
6,2,-98
6,0,-73
6,5,-57
6,0,-74
6,2,-98
6,7,-56
6,7,-56
6,5,-57
6,2,-98
6,2,-98
6,0,-75
6,2,-97
6,5,-57
6,4,-56
6,0,-74
6,5,-57
6,7,-57
6,7,-57
6,5,-57
6,0,-75
6,5,-57
6,7,-57
6,2,-98
6,2,-98
6,0,-75
6,5,-56
6,1,-98
6,7,-56
6,5,-58
6,0,-75
6,2,-99
6,2,-99
6,0,-75
6,2,-99
6,7,-57
6,5,-57
6,0,-76
6,0,-79
6,5,-57
6,7,-56
6,7,-57
6,5,-56
6,2,-98
6,0,-80
6,5,-56
6,2,-99
6,1,-98
6,7,-57
6,1,-98
6,0,-77
6,5,-57
6,4,-57
6,7,-57
6,5,-57
6,0,-77
6,1,-98
6,2,-98
6,2,-98
6,1,-98
6,7,-57
6,5,-57
6,0,-76
6,0,-76
6,5,-57
6,0,-77
6,7,-57
6,7,-57
6,2,-99
6,5,-57
6,2,-99
6,1,-98
6,7,-57
6,0,-75
6,5,-57
6,4,-56
6,2,-99
6,1,-98
6,7,-57
6,1,-98
6,0,-75
6,5,-57
6,7,-57
6,5,-57
6,0,-76
6,1,-98
6,2,-99
6,2,-99
6,1,-98
6,7,-57
6,4,-56
6,0,-75
6,0,-75
6,7,-57
6,2,-98
6,7,-57
6,4,-58
6,2,-99
6,1,-98
6,5,-56
6,5,-56
6,0,-75
6,5,-57
6,4,-56
6,2,-99
6,1,-98
6,7,-57
6,1,-98
6,0,-75
6,7,-57
6,2,-98
6,5,-58
6,0,-76
6,2,-98
6,1,-99
6,7,-57
6,5,-56
6,0,-76
6,7,-56
6,2,-99
6,4,-56
6,4,-56
6,2,-99
6,1,-98
6,7,-57
6,2,-99
6,1,-98
6,4,-56
6,1,-98
6,0,-76
6,7,-57
6,2,-99
6,4,-56
6,0,-76
6,2,-98
6,1,-99
6,0,-77
6,7,-57
6,4,-56
6,0,-91
6,0,-85
6,7,-56
6,7,-57
6,2,-103
6,7,-56
6,2,-104
6,1,-102
6,7,-57
6,2,-109
6,1,-111
6,7,-57
6,0,-82
6,1,-101
6,2,-100
6,4,-57
6,1,-98
6,0,-81
6,7,-56
6,4,-57
6,0,-81
6,0,-75
6,2,-98
6,0,-73
6,7,-57
6,1,-98
6,7,-56
6,1,-98
6,7,-57
6,2,-99
6,1,-98
6,7,-57
6,4,-57
6,1,-98
6,5,-57
6,5,-56
6,2,-99
6,0,-74
6,7,-57
6,1,-98
6,2,-98
6,4,-56
6,5,-57
6,5,-57
6,0,-74
6,1,-98
6,4,-58
6,5,-57
6,0,-75
6,2,-99
6,0,-75
6,7,-57
6,1,-98
6,7,-56
6,2,-99
6,7,-57
6,1,-98
6,5,-57
6,2,-99
6,4,-56
6,5,-57
6,4,-58
6,5,-57
6,2,-99
6,0,-75
6,1,-98
6,2,-99
6,4,-58
6,5,-57
6,4,-56
6,5,-57
6,0,-75
6,7,-57
6,2,-99
6,5,-57
6,0,-76
6,2,-99
6,7,-57
6,1,-98
6,7,-57
6,1,-98
6,7,-57
6,2,-99
6,4,-56
6,2,-99
6,4,-56
6,4,-56
6,5,-57
6,5,-57
6,1,-98
6,0,-74
6,7,-57
6,1,-98
6,2,-98
6,4,-57
6,5,-57
6,4,-57
6,5,-56
6,5,-57
6,7,-57
6,2,-98
6,5,-57
6,7,-57
6,7,-57
6,1,-98
6,7,-57
6,4,-56
6,2,-97
6,4,-56
6,2,-98
6,4,-56
6,4,-56
6,5,-57
6,5,-57
6,5,-57
6,2,-98
6,7,-57
6,7,-57
6,1,-98
6,4,-56
6,4,-56
6,5,-57
6,5,-57
6,0,-74
6,1,-98
6,2,-98
6,5,-58
6,0,-75
6,7,-57
6,7,-57
6,2,-98
6,4,-56
6,2,-98
6,4,-56
6,4,-56
6,5,-57
6,5,-57
6,5,-58
6,2,-98
6,7,-57
6,7,-57
6,4,-56
6,4,-56
6,5,-57
6,7,-57
6,2,-98
6,7,-56
6,2,-97
6,4,-56
6,2,-98
6,4,-56
6,4,-56
6,5,-57
6,2,-98
6,7,-57
6,7,-57
6,2,-98
6,5,-57
6,4,-56
6,5,-57
6,7,-56
6,7,-56
6,2,-98
6,2,-98
6,4,-56
6,1,-98
6,1,-98
6,4,-56
6,1,-98
6,5,-57
6,4,-56
6,5,-57
6,5,-57
6,1,-98
6,1,-98
6,0,-75
6,7,-57
6,1,-98
6,2,-98
6,5,-57
6,4,-58
6,5,-57
6,7,-56
6,7,-56
6,2,-99
6,7,-56
6,2,-99
6,4,-56
6,4,-57
6,1,-98
6,4,-58
6,1,-98
6,5,-57
6,5,-56
6,1,-98
6,5,-57
6,4,-58
6,5,-57
6,0,-75
6,1,-98
6,0,-75
6,7,-56
6,2,-98
6,7,-57
6,1,-98
6,2,-98
6,5,-57
6,0,-75
6,7,-56
6,1,-98
6,2,-98
6,0,-74
6,7,-56
6,2,-98
6,4,-57
6,1,-99
6,5,-57
6,4,-56
6,0,-74
6,1,-98
6,7,-56
6,5,-57
6,5,-57
6,1,-98
6,0,-76
6,7,-56
6,2,-99
6,7,-56
6,1,-98
6,2,-99
6,5,-57
6,0,-75
6,0,-75
6,2,-99
6,7,-56
6,1,-98
6,2,-98
6,0,-74
6,7,-56
6,2,-98
6,4,-56
6,4,-56
6,4,-56
6,1,-98
6,4,-56
6,1,-98
6,5,-57
6,5,-58
6,0,-74
6,1,-98
6,7,-56
6,5,-57
6,0,-75
6,1,-98
6,0,-75
6,2,-99
6,2,-99
6,7,-56
6,4,-56
6,1,-98
6,5,-57
6,0,-76
6,0,-76
6,2,-99
6,7,-56
6,4,-56
6,2,-99
6,0,-76
6,7,-56
6,2,-99
6,4,-56
6,4,-56
6,4,-56
6,7,-56
6,7,-56
6,5,-57
6,0,-75
6,1,-98
6,7,-56
6,5,-57
6,0,-75
6,1,-98
6,0,-75
6,7,-56
6,2,-99
6,4,-56
6,1,-98
6,5,-57
6,0,-75
6,0,-75
6,2,-99
6,7,-56
6,4,-56
6,0,-75
6,2,-99
6,2,-99
6,2,-99
6,4,-56
6,4,-56
6,7,-56
6,0,-75
6,1,-98
6,5,-58
6,0,-75
6,1,-98
6,7,-56
6,5,-56
6,0,-75
6,1,-98
6,0,-76
6,2,-99
6,2,-99
6,4,-58
6,4,-56
6,7,-56
6,5,-57
6,2,-99
6,0,-76
6,2,-99
6,4,-56
6,0,-76
6,7,-56
6,4,-58
6,1,-98
6,0,-75
6,7,-56
6,1,-98
6,5,-57
6,0,-77
6,1,-98
6,7,-56
6,5,-58
6,2,-99
6,0,-76
6,1,-98
6,0,-77
6,2,-99
6,4,-58
6,4,-56
6,7,-57
6,5,-57
6,2,-99
6,0,-76
6,2,-98
6,4,-57
6,5,-57
6,2,-99
6,4,-56
6,1,-98
6,7,-56
6,0,-77
6,1,-98
6,5,-57
6,0,-78
6,1,-98
6,7,-56
6,5,-57
6,2,-99
6,0,-76
6,5,-57
6,2,-99
6,4,-56
6,1,-98
6,7,-57
6,5,-57
6,2,-98
6,2,-98
6,0,-76
6,7,-57
6,5,-57
6,2,-99
6,7,-57
6,0,-76
6,7,-57
6,0,-76
6,7,-57
6,5,-57
6,0,-74
6,5,-57
6,2,-98
6,5,-57
6,2,-99
6,0,-75
6,5,-57
6,2,-98
6,7,-57
6,4,-56
6,7,-57
6,5,-57
6,2,-98
6,2,-98
6,5,-57
6,2,-98
6,4,-56
6,0,-78
6,7,-57
6,0,-77
6,5,-57
6,0,-78
6,5,-56
6,2,-99
6,2,-99
6,5,-57
6,2,-99
6,7,-56
6,4,-56
6,7,-56
6,5,-57
6,2,-99
6,2,-99
6,4,-56
6,7,-56
6,5,-57
6,2,-98
6,4,-56
6,0,-77
6,0,-78
6,0,-78
6,0,-78
6,5,-56
6,0,-79
6,2,-98
6,1,-99
6,5,-57
6,2,-98
6,4,-57
6,0,-84
6,7,-56
6,5,-57
6,5,-57
6,1,-98
6,2,-94
6,4,-56
6,7,-56
6,5,-57
6,5,-57
6,2,-98
6,1,-98
6,4,-56
6,7,-56
6,0,-78
6,0,-78
6,5,-57
6,0,-77
6,2,-98
6,2,-98
6,1,-99
6,5,-56
6,2,-99
6,4,-56
6,0,-81
6,5,-57
6,0,-77
6,2,-99
6,1,-98
6,2,-99
6,4,-56
6,7,-56
6,5,-57
6,5,-57
6,2,-100
6,1,-98
6,4,-57
6,0,-76
6,0,-75
6,5,-57
6,0,-76
6,0,-76
6,2,-99
6,7,-56
6,5,-57
6,2,-100
6,7,-56
6,4,-56
6,0,-73
6,5,-57
6,0,-74
6,2,-100
6,7,-56
6,1,-98
6,2,-100
6,7,-56
6,5,-57
6,2,-100
6,1,-99
6,0,-76
6,0,-75
6,5,-57
6,0,-75
6,0,-74
6,2,-99
6,2,-99
6,7,-56
6,1,-98
6,5,-58
6,2,-100
6,7,-56
6,4,-56
6,5,-57
6,0,-74
6,2,-99
6,2,-99
6,7,-56
6,5,-57
6,2,-99
6,4,-56
6,0,-73
6,5,-57
6,0,-73
6,0,-74
6,7,-56
6,2,-99
6,5,-57
6,2,-99
6,7,-56
6,0,-73
6,0,-79
6,5,-57
6,0,-75
6,7,-56
6,1,-98
6,2,-99
6,7,-56
6,5,-57
6,1,-99
6,4,-56
6,5,-57
6,0,-76
6,0,-76
6,2,-99
6,2,-99
6,7,-57
6,5,-57
6,5,-57
6,0,-75
6,2,-99
6,2,-99
6,7,-57
6,0,-75
6,5,-57
6,1,-99
6,4,-58
6,5,-57
6,5,-57
6,2,-99
6,0,-73
6,2,-98
6,2,-98
6,5,-57
6,5,-57
6,5,-57
6,0,-74
6,0,-73
6,5,-58
6,0,-73
6,2,-99
6,5,-56
6,5,-57
6,2,-99
6,0,-74
6,1,-99
6,5,-57
6,5,-57
6,2,-95
6,7,-56
6,2,-93
6,2,-100
6,7,-57
6,1,-97
6,1,-98
6,7,-57
6,1,-97
6,5,-56
6,1,-98
6,5,-57
6,5,-57
6,2,-98
6,7,-57
6,2,-98
6,2,-98
6,7,-57
6,0,-75
6,5,-57
6,2,-99
6,7,-57
6,2,-98
6,7,-57
6,2,-99
6,1,-98
6,4,-56
6,0,-75
6,1,-99
6,1,-99
6,0,-75
6,0,-75
6,2,-98
6,7,-57
6,2,-98
6,7,-57
6,5,-57
6,2,-98
6,4,-56
6,4,-57
6,7,-56
6,0,-78
6,2,-99
6,7,-57
6,4,-56
6,2,-99
6,1,-98
6,5,-57
6,4,-56
6,0,-79
6,7,-57
6,7,-57
6,1,-98
6,0,-76
6,2,-99
6,7,-57
6,4,-56
6,4,-56
6,5,-57
6,0,-78
6,5,-57
6,2,-98
6,4,-56
6,7,-57
6,5,-57
6,2,-98
6,7,-56
6,4,-56
6,5,-57
6,4,-56
6,1,-98
6,0,-79
6,2,-99
6,5,-57
6,0,-77
6,2,-98
6,4,-56
6,7,-57
6,2,-98
6,4,-56
6,7,-57
6,0,-78
6,5,-57
6,4,-56
6,4,-58
6,7,-57
6,5,-57
6,0,-77
6,2,-98
6,7,-57
6,4,-56
6,0,-78
6,5,-57
6,0,-78
6,2,-98
6,0,-77
6,4,-56
6,2,-99
6,4,-56
6,7,-57
6,4,-56
6,2,-98
6,0,-77
6,4,-56
6,4,-57
6,2,-99
6,5,-57
6,0,-82
6,2,-98
6,7,-56
6,5,-57
6,4,-56
6,7,-56
6,0,-83
6,0,-78
6,0,-78
6,4,-56
6,4,-56
6,4,-57
6,5,-57
6,0,-81
6,2,-100
6,4,-57
6,7,-56
6,1,-98
6,0,-80
6,0,-80
6,4,-56
6,2,-99
6,7,-56
6,4,-56
6,1,-98
6,7,-57
6,1,-98
6,4,-56
6,4,-56
6,2,-99
6,4,-57
6,5,-57
6,0,-73
6,2,-99
6,4,-57
6,7,-56
6,5,-57
6,0,-73
6,4,-57
6,0,-75
6,7,-56
6,1,-98
6,0,-79
6,4,-57
6,7,-56
6,1,-99
6,0,-77
6,4,-57
6,4,-57
6,4,-57
6,7,-56
6,7,-56
6,5,-57
6,0,-80
6,4,-56
6,7,-56
6,0,-79
6,4,-56
6,0,-80
6,7,-56
6,1,-99
6,0,-77
6,4,-57
6,0,-77
6,4,-57
6,4,-57
6,7,-56
6,7,-56
6,5,-58
6,0,-79
6,0,-78
6,4,-56
6,4,-56
6,7,-56
6,7,-56
6,0,-79
6,4,-56
6,7,-56
6,0,-80
6,4,-56
6,0,-82
6,7,-56
6,4,-57
6,2,-98
6,2,-98
6,5,-57
6,2,-98
6,5,-57
6,1,-99
6,7,-56
6,4,-57
6,4,-57
6,2,-98
6,2,-98
6,7,-55
6,4,-57
6,5,-57
6,7,-56
6,4,-57
6,7,-56
6,2,-99
6,1,-99
6,7,-56
6,1,-98
6,5,-57
6,7,-56
6,4,-57
6,4,-57
6,2,-98
6,1,-99
6,5,-57
6,7,-56
6,1,-98
6,4,-57
6,5,-57
6,7,-56
6,4,-57
6,5,-58
6,7,-56
6,2,-99
6,2,-99
6,1,-99
6,5,-57
6,2,-98
6,1,-98
6,1,-100
6,1,-101
6,0,-75
6,7,-56
6,4,-56
6,2,-99
6,2,-98
6,1,-99
6,5,-57
6,1,-100
6,0,-76
6,7,-56
6,4,-57
6,2,-99
6,5,-57
6,7,-56
6,0,-75
6,0,-75
