Receiving Node ID, Transmitting Node ID, RSSI (dBm),Sample Timestamp (ms since 1970), Formatted Timestamp
rxID, txID, rssi, timestamp, timestring
0,2,-94,1422810000000,02/01/2015 - 11:00:02.000
2,0,-95,1422810000000,02/01/2015 - 11:00:02.000
3,2,-72,1422810000000,02/01/2015 - 11:00:02.000
4,2,-79,1422810000000,02/01/2015 - 11:00:02.000
5,2,-90,1422810000000,02/01/2015 - 11:00:02.000
6,2,-86,1422810000000,02/01/2015 - 11:00:02.000
7,2,-99,1422810000000,02/01/2015 - 11:00:02.000
0,4,-62,1422810000000,02/01/2015 - 11:00:08.000
2,4,-85,1422810000000,02/01/2015 - 11:00:08.000
4,0,-57,1422810000000,02/01/2015 - 11:00:08.000
5,4,-45,1422810000000,02/01/2015 - 11:00:08.000
6,4,-56,1422810000000,02/01/2015 - 11:00:08.000
7,4,-56,1422810000000,02/01/2015 - 11:00:08.000
0,5,-65,1422810000000,02/01/2015 - 11:00:09.000
2,5,-92,1422810000000,02/01/2015 - 11:00:09.000
5,0,-66,1422810000000,02/01/2015 - 11:00:09.000
6,5,-57,1422810000000,02/01/2015 - 11:00:09.000
7,5,-65,1422810000000,02/01/2015 - 11:00:09.000
0,4,-62,1422810000000,02/01/2015 - 11:00:12.000
2,4,-85,1422810000000,02/01/2015 - 11:00:12.000
2,4,-85,1422810000000,02/01/2015 - 11:00:12.000
4,0,-57,1422810000000,02/01/2015 - 11:00:12.000
5,4,-45,1422810000000,02/01/2015 - 11:00:12.000
6,4,-56,1422810000000,02/01/2015 - 11:00:12.000
7,4,-56,1422810000000,02/01/2015 - 11:00:12.000
0,6,-84,1422810000000,02/01/2015 - 11:00:14.000
2,6,-103,1422810000000,02/01/2015 - 11:00:14.000
4,6,-55,1422810000000,02/01/2015 - 11:00:14.000
6,0,-81,1422810000000,02/01/2015 - 11:00:14.000
7,6,-57,1422810000000,02/01/2015 - 11:00:14.000
0,3,-108,1422810000000,02/01/2015 - 11:00:15.000
2,3,-68,1422810000000,02/01/2015 - 11:00:15.000
3,0,-110,1422810000000,02/01/2015 - 11:00:15.000
0,4,-62,1422810000000,02/01/2015 - 11:00:21.000
2,4,-82,1422810000000,02/01/2015 - 11:00:21.000
4,0,-57,1422810000000,02/01/2015 - 11:00:21.000
5,4,-45,1422810000000,02/01/2015 - 11:00:21.000
6,4,-56,1422810000000,02/01/2015 - 11:00:21.000
7,4,-56,1422810000000,02/01/2015 - 11:00:21.000
0,2,-103,1422810000000,02/01/2015 - 11:00:22.000
2,0,-101,1422810000000,02/01/2015 - 11:00:22.000
3,2,-72,1422810000000,02/01/2015 - 11:00:22.000
4,2,-86,1422810000000,02/01/2015 - 11:00:22.000
5,2,-88,1422810000000,02/01/2015 - 11:00:22.000
6,2,-99,1422810000000,02/01/2015 - 11:00:22.000
7,2,-85,1422810000000,02/01/2015 - 11:00:22.000
0,5,-65,1422810000000,02/01/2015 - 11:00:24.000
2,5,-83,1422810000000,02/01/2015 - 11:00:24.000
4,5,-42,1422810000000,02/01/2015 - 11:00:24.000
5,0,-67,1422810000000,02/01/2015 - 11:00:24.000
6,5,-57,1422810000000,02/01/2015 - 11:00:24.000
7,5,-66,1422810000000,02/01/2015 - 11:00:24.000
0,5,-66,1422810000000,02/01/2015 - 11:00:25.000
2,5,-87,1422810000000,02/01/2015 - 11:00:25.000
4,5,-42,1422810000000,02/01/2015 - 11:00:25.000
5,0,-67,1422810000000,02/01/2015 - 11:00:25.000
7,5,-66,1422810000000,02/01/2015 - 11:00:25.000
0,3,-108,1422810000000,02/01/2015 - 11:00:27.000
2,3,-68,1422810000000,02/01/2015 - 11:00:27.000
3,0,-109,1422810000000,02/01/2015 - 11:00:27.000
0,3,-106,1422810000000,02/01/2015 - 11:00:28.000
2,3,-68,1422810000000,02/01/2015 - 11:00:28.000
3,0,-109,1422810000000,02/01/2015 - 11:00:28.000
0,6,-84,1422810000000,02/01/2015 - 11:00:29.000
2,6,-102,1422810000000,02/01/2015 - 11:00:29.000
4,6,-55,1422810000000,02/01/2015 - 11:00:29.000
5,6,-61,1422810000000,02/01/2015 - 11:00:29.000
6,0,-82,1422810000000,02/01/2015 - 11:00:29.000
7,6,-57,1422810000000,02/01/2015 - 11:00:29.000
0,2,-108,1422810000000,02/01/2015 - 11:00:34.000
2,0,-104,1422810000000,02/01/2015 - 11:00:34.000
3,2,-72,1422810000000,02/01/2015 - 11:00:34.000
4,2,-81,1422810000000,02/01/2015 - 11:00:34.000
5,2,-90,1422810000000,02/01/2015 - 11:00:34.000
6,2,-97,1422810000000,02/01/2015 - 11:00:34.000
7,2,-86,1422810000000,02/01/2015 - 11:00:34.000
0,4,-63,1422810000000,02/01/2015 - 11:00:38.000
2,4,-84,1422810000000,02/01/2015 - 11:00:38.000
4,0,-58,1422810000000,02/01/2015 - 11:00:38.000
6,4,-56,1422810000000,02/01/2015 - 11:00:38.000
7,4,-56,1422810000000,02/01/2015 - 11:00:38.000
0,2,-93,1422810000000,02/01/2015 - 11:00:45.000
2,0,-91,1422810000000,02/01/2015 - 11:00:45.000
3,2,-72,1422810000000,02/01/2015 - 11:00:45.000
4,2,-82,1422810000000,02/01/2015 - 11:00:45.000
5,2,-93,1422810000000,02/01/2015 - 11:00:45.000
6,2,-97,1422810000000,02/01/2015 - 11:00:45.000
7,2,-86,1422810000000,02/01/2015 - 11:00:45.000
0,5,-65,1422810000000,02/01/2015 - 11:00:46.000
2,5,-90,1422810000000,02/01/2015 - 11:00:46.000
4,5,-42,1422810000000,02/01/2015 - 11:00:46.000
5,0,-67,1422810000000,02/01/2015 - 11:00:46.000
6,5,-57,1422810000000,02/01/2015 - 11:00:46.000
7,5,-66,1422810000000,02/01/2015 - 11:00:46.000
0,6,-83,1422810000000,02/01/2015 - 11:00:47.000
2,6,-97,1422810000000,02/01/2015 - 11:00:47.000
4,6,-55,1422810000000,02/01/2015 - 11:00:47.000
5,6,-60,1422810000000,02/01/2015 - 11:00:47.000
6,0,-80,1422810000000,02/01/2015 - 11:00:47.000
7,6,-56,1422810000000,02/01/2015 - 11:00:47.000
0,3,-107,1422810000000,02/01/2015 - 11:00:53.000
2,3,-69,1422810000000,02/01/2015 - 11:00:53.000
3,0,-109,1422810000000,02/01/2015 - 11:00:53.000
0,6,-84,1422810000000,02/01/2015 - 11:00:54.000
2,6,-97,1422810000000,02/01/2015 - 11:00:54.000
4,6,-55,1422810000000,02/01/2015 - 11:00:54.000
5,6,-60,1422810000000,02/01/2015 - 11:00:54.000
6,0,-82,1422810000000,02/01/2015 - 11:00:54.000
7,6,-56,1422810000000,02/01/2015 - 11:00:54.000
0,2,-95,1422810000000,02/01/2015 - 11:00:56.000
2,0,-93,1422810000000,02/01/2015 - 11:00:56.000
3,2,-72,1422810000000,02/01/2015 - 11:00:56.000
4,2,-80,1422810000000,02/01/2015 - 11:00:56.000
5,2,-92,1422810000000,02/01/2015 - 11:00:56.000
6,2,-97,1422810000000,02/01/2015 - 11:00:56.000
7,2,-86,1422810000000,02/01/2015 - 11:00:56.000
0,2,-94,1422810000000,02/01/2015 - 11:01:02.000
2,0,-92,1422810000000,02/01/2015 - 11:01:02.000
3,2,-72,1422810000000,02/01/2015 - 11:01:02.000
4,2,-80,1422810000000,02/01/2015 - 11:01:02.000
5,2,-92,1422810000000,02/01/2015 - 11:01:02.000
6,2,-97,1422810000000,02/01/2015 - 11:01:02.000
7,2,-85,1422810000000,02/01/2015 - 11:01:02.000
0,3,-107,1422810000000,02/01/2015 - 11:01:09.000
1,3,-82,1422810000000,02/01/2015 - 11:01:09.000
2,3,-69,1422810000000,02/01/2015 - 11:01:09.000
3,0,-109,1422810000000,02/01/2015 - 11:01:09.000
0,4,-62,1422810000000,02/01/2015 - 11:01:12.000
1,4,-94,1422810000000,02/01/2015 - 11:01:12.000
2,4,-82,1422810000000,02/01/2015 - 11:01:12.000
4,0,-57,1422810000000,02/01/2015 - 11:01:12.000
5,4,-45,1422810000000,02/01/2015 - 11:01:12.000
6,4,-58,1422810000000,02/01/2015 - 11:01:12.000
7,4,-58,1422810000000,02/01/2015 - 11:01:12.000
0,5,-65,1422810000000,02/01/2015 - 11:01:14.000
1,5,-91,1422810000000,02/01/2015 - 11:01:14.000
2,5,-89,1422810000000,02/01/2015 - 11:01:14.000
4,5,-42,1422810000000,02/01/2015 - 11:01:14.000
5,0,-66,1422810000000,02/01/2015 - 11:01:14.000
7,5,-66,1422810000000,02/01/2015 - 11:01:14.000
0,3,-107,1422810000000,02/01/2015 - 11:01:15.000
2,3,-69,1422810000000,02/01/2015 - 11:01:15.000
3,0,-109,1422810000000,02/01/2015 - 11:01:15.000
3,0,-109,1422810000000,02/01/2015 - 11:01:15.000
0,4,-61,1422810000000,02/01/2015 - 11:01:21.000
1,4,-95,1422810000000,02/01/2015 - 11:01:21.000
2,4,-82,1422810000000,02/01/2015 - 11:01:21.000
4,0,-56,1422810000000,02/01/2015 - 11:01:21.000
5,4,-45,1422810000000,02/01/2015 - 11:01:21.000
6,4,-56,1422810000000,02/01/2015 - 11:01:21.000
7,4,-57,1422810000000,02/01/2015 - 11:01:21.000
0,2,-95,1422810000000,02/01/2015 - 11:01:22.000
1,2,-64,1422810000000,02/01/2015 - 11:01:22.000
2,0,-93,1422810000000,02/01/2015 - 11:01:22.000
3,2,-72,1422810000000,02/01/2015 - 11:01:22.000
4,2,-80,1422810000000,02/01/2015 - 11:01:22.000
5,2,-92,1422810000000,02/01/2015 - 11:01:22.000
6,2,-97,1422810000000,02/01/2015 - 11:01:22.000
7,2,-85,1422810000000,02/01/2015 - 11:01:22.000
0,6,-85,1422810000000,02/01/2015 - 11:01:25.000
1,6,-100,1422810000000,02/01/2015 - 11:01:25.000
2,6,-96,1422810000000,02/01/2015 - 11:01:25.000
4,6,-55,1422810000000,02/01/2015 - 11:01:25.000
6,0,-83,1422810000000,02/01/2015 - 11:01:25.000
7,6,-57,1422810000000,02/01/2015 - 11:01:25.000
0,1,-98,1422810000000,02/01/2015 - 11:01:26.000
1,0,-99,1422810000000,02/01/2015 - 11:01:26.000
2,1,-61,1422810000000,02/01/2015 - 11:01:26.000
3,1,-81,1422810000000,02/01/2015 - 11:01:26.000
4,1,-90,1422810000000,02/01/2015 - 11:01:26.000
5,1,-90,1422810000000,02/01/2015 - 11:01:26.000
6,1,-98,1422810000000,02/01/2015 - 11:01:26.000
7,1,-103,1422810000000,02/01/2015 - 11:01:26.000
0,3,-109,1422810000000,02/01/2015 - 11:01:28.000
1,3,-82,1422810000000,02/01/2015 - 11:01:28.000
2,3,-68,1422810000000,02/01/2015 - 11:01:28.000
3,0,-110,1422810000000,02/01/2015 - 11:01:28.000
0,6,-84,1422810000000,02/01/2015 - 11:01:29.000
2,6,-97,1422810000000,02/01/2015 - 11:01:29.000
4,6,-55,1422810000000,02/01/2015 - 11:01:29.000
5,6,-61,1422810000000,02/01/2015 - 11:01:29.000
6,0,-82,1422810000000,02/01/2015 - 11:01:29.000
7,6,-57,1422810000000,02/01/2015 - 11:01:29.000
0,2,-94,1422810000000,02/01/2015 - 11:01:34.000
1,2,-64,1422810000000,02/01/2015 - 11:01:34.000
2,0,-92,1422810000000,02/01/2015 - 11:01:34.000
3,2,-72,1422810000000,02/01/2015 - 11:01:34.000
4,2,-80,1422810000000,02/01/2015 - 11:01:34.000
5,2,-92,1422810000000,02/01/2015 - 11:01:34.000
6,2,-97,1422810000000,02/01/2015 - 11:01:34.000
7,2,-85,1422810000000,02/01/2015 - 11:01:34.000
0,7,-74,1422810000000,02/01/2015 - 11:01:35.000
1,7,-104,1422810000000,02/01/2015 - 11:01:35.000
2,7,-82,1422810000000,02/01/2015 - 11:01:35.000
4,7,-54,1422810000000,02/01/2015 - 11:01:35.000
5,7,-67,1422810000000,02/01/2015 - 11:01:35.000
6,7,-56,1422810000000,02/01/2015 - 11:01:35.000
7,0,-74,1422810000000,02/01/2015 - 11:01:35.000
0,4,-61,1422810000000,02/01/2015 - 11:01:38.000
1,4,-95,1422810000000,02/01/2015 - 11:01:38.000
2,4,-82,1422810000000,02/01/2015 - 11:01:38.000
4,0,-57,1422810000000,02/01/2015 - 11:01:38.000
6,4,-56,1422810000000,02/01/2015 - 11:01:38.000
7,4,-57,1422810000000,02/01/2015 - 11:01:38.000
0,6,-84,1422810000000,02/01/2015 - 11:01:41.000
2,6,-99,1422810000000,02/01/2015 - 11:01:41.000
4,6,-55,1422810000000,02/01/2015 - 11:01:41.000
5,6,-61,1422810000000,02/01/2015 - 11:01:41.000
6,0,-82,1422810000000,02/01/2015 - 11:01:41.000
7,6,-57,1422810000000,02/01/2015 - 11:01:41.000
0,2,-96,1422810000000,02/01/2015 - 11:01:45.000
1,2,-64,1422810000000,02/01/2015 - 11:01:45.000
2,0,-95,1422810000000,02/01/2015 - 11:01:45.000
3,2,-72,1422810000000,02/01/2015 - 11:01:45.000
4,2,-80,1422810000000,02/01/2015 - 11:01:45.000
5,2,-92,1422810000000,02/01/2015 - 11:01:45.000
6,2,-98,1422810000000,02/01/2015 - 11:01:45.000
7,2,-86,1422810000000,02/01/2015 - 11:01:45.000
0,5,-65,1422810000000,02/01/2015 - 11:01:46.000
1,5,-91,1422810000000,02/01/2015 - 11:01:46.000
2,5,-88,1422810000000,02/01/2015 - 11:01:46.000
3,5,-112,1422810000000,02/01/2015 - 11:01:46.000
4,5,-42,1422810000000,02/01/2015 - 11:01:46.000
5,0,-66,1422810000000,02/01/2015 - 11:01:46.000
6,5,-56,1422810000000,02/01/2015 - 11:01:46.000
7,5,-66,1422810000000,02/01/2015 - 11:01:46.000
0,6,-85,1422810000000,02/01/2015 - 11:01:48.000
2,6,-96,1422810000000,02/01/2015 - 11:01:48.000
4,6,-55,1422810000000,02/01/2015 - 11:01:48.000
5,6,-61,1422810000000,02/01/2015 - 11:01:48.000
6,0,-82,1422810000000,02/01/2015 - 11:01:48.000
7,6,-56,1422810000000,02/01/2015 - 11:01:48.000
0,3,-108,1422810000000,02/01/2015 - 11:01:53.000
1,3,-82,1422810000000,02/01/2015 - 11:01:53.000
2,3,-69,1422810000000,02/01/2015 - 11:01:53.000
3,0,-109,1422810000000,02/01/2015 - 11:01:53.000
0,1,-95,1422810000000,02/01/2015 - 11:01:54.000
1,0,-96,1422810000000,02/01/2015 - 11:01:54.000
2,1,-61,1422810000000,02/01/2015 - 11:01:54.000
3,1,-81,1422810000000,02/01/2015 - 11:01:54.000
3,1,-81,1422810000000,02/01/2015 - 11:01:54.000
4,1,-89,1422810000000,02/01/2015 - 11:01:54.000
5,1,-90,1422810000000,02/01/2015 - 11:01:54.000
7,1,-103,1422810000000,02/01/2015 - 11:01:54.000
0,2,-94,1422810000000,02/01/2015 - 11:01:56.000
1,2,-64,1422810000000,02/01/2015 - 11:01:56.000
2,0,-92,1422810000000,02/01/2015 - 11:01:56.000
3,2,-72,1422810000000,02/01/2015 - 11:01:56.000
4,2,-80,1422810000000,02/01/2015 - 11:01:56.000
5,2,-92,1422810000000,02/01/2015 - 11:01:56.000
6,2,-98,1422810000000,02/01/2015 - 11:01:56.000
7,2,-85,1422810000000,02/01/2015 - 11:01:56.000
0,2,-98,1422810000000,02/01/2015 - 11:02:02.000
1,2,-64,1422810000000,02/01/2015 - 11:02:02.000
2,0,-96,1422810000000,02/01/2015 - 11:02:02.000
3,2,-72,1422810000000,02/01/2015 - 11:02:02.000
4,2,-80,1422810000000,02/01/2015 - 11:02:02.000
5,2,-92,1422810000000,02/01/2015 - 11:02:02.000
6,2,-98,1422810000000,02/01/2015 - 11:02:02.000
7,2,-86,1422810000000,02/01/2015 - 11:02:02.000
0,5,-62,1422810000000,02/01/2015 - 11:02:09.000
1,5,-91,1422810000000,02/01/2015 - 11:02:09.000
2,5,-89,1422810000000,02/01/2015 - 11:02:09.000
4,5,-42,1422810000000,02/01/2015 - 11:02:09.000
5,0,-63,1422810000000,02/01/2015 - 11:02:09.000
6,5,-56,1422810000000,02/01/2015 - 11:02:09.000
7,5,-66,1422810000000,02/01/2015 - 11:02:09.000
0,6,-83,1422810000000,02/01/2015 - 11:02:14.000
1,6,-99,1422810000000,02/01/2015 - 11:02:14.000
2,6,-97,1422810000000,02/01/2015 - 11:02:14.000
4,6,-55,1422810000000,02/01/2015 - 11:02:14.000
6,0,-81,1422810000000,02/01/2015 - 11:02:14.000
7,6,-58,1422810000000,02/01/2015 - 11:02:14.000
0,1,-97,1422810000000,02/01/2015 - 11:02:15.000
1,0,-98,1422810000000,02/01/2015 - 11:02:15.000
2,1,-61,1422810000000,02/01/2015 - 11:02:15.000
3,1,-81,1422810000000,02/01/2015 - 11:02:15.000
4,1,-90,1422810000000,02/01/2015 - 11:02:15.000
5,1,-91,1422810000000,02/01/2015 - 11:02:15.000
6,1,-98,1422810000000,02/01/2015 - 11:02:15.000
7,1,-102,1422810000000,02/01/2015 - 11:02:15.000
0,4,-63,1422810000000,02/01/2015 - 11:02:21.000
1,4,-94,1422810000000,02/01/2015 - 11:02:21.000
2,4,-82,1422810000000,02/01/2015 - 11:02:21.000
4,0,-58,1422810000000,02/01/2015 - 11:02:21.000
5,4,-46,1422810000000,02/01/2015 - 11:02:21.000
6,4,-56,1422810000000,02/01/2015 - 11:02:21.000
7,4,-56,1422810000000,02/01/2015 - 11:02:21.000
0,5,-63,1422810000000,02/01/2015 - 11:02:25.000
1,5,-91,1422810000000,02/01/2015 - 11:02:25.000
2,5,-88,1422810000000,02/01/2015 - 11:02:25.000
4,5,-42,1422810000000,02/01/2015 - 11:02:25.000
5,0,-65,1422810000000,02/01/2015 - 11:02:25.000
6,5,-57,1422810000000,02/01/2015 - 11:02:25.000
7,5,-66,1422810000000,02/01/2015 - 11:02:25.000
0,6,-79,1422810000000,02/01/2015 - 11:02:26.000
2,6,-98,1422810000000,02/01/2015 - 11:02:26.000
4,6,-56,1422810000000,02/01/2015 - 11:02:26.000
5,6,-61,1422810000000,02/01/2015 - 11:02:26.000
6,0,-77,1422810000000,02/01/2015 - 11:02:26.000
7,6,-57,1422810000000,02/01/2015 - 11:02:26.000
0,3,-110,1422810000000,02/01/2015 - 11:02:28.000
1,3,-82,1422810000000,02/01/2015 - 11:02:28.000
2,3,-68,1422810000000,02/01/2015 - 11:02:28.000
3,0,-112,1422810000000,02/01/2015 - 11:02:28.000
0,1,-95,1422810000000,02/01/2015 - 11:02:29.000
1,0,-97,1422810000000,02/01/2015 - 11:02:29.000
2,1,-61,1422810000000,02/01/2015 - 11:02:29.000
3,1,-81,1422810000000,02/01/2015 - 11:02:29.000
4,1,-90,1422810000000,02/01/2015 - 11:02:29.000
5,1,-90,1422810000000,02/01/2015 - 11:02:29.000
7,1,-103,1422810000000,02/01/2015 - 11:02:29.000
0,2,-100,1422810000000,02/01/2015 - 11:02:34.000
1,2,-64,1422810000000,02/01/2015 - 11:02:34.000
2,0,-99,1422810000000,02/01/2015 - 11:02:34.000
3,2,-72,1422810000000,02/01/2015 - 11:02:34.000
4,2,-80,1422810000000,02/01/2015 - 11:02:34.000
5,2,-92,1422810000000,02/01/2015 - 11:02:34.000
6,2,-98,1422810000000,02/01/2015 - 11:02:34.000
7,2,-85,1422810000000,02/01/2015 - 11:02:34.000
0,7,-76,1422810000000,02/01/2015 - 11:02:35.000
1,7,-103,1422810000000,02/01/2015 - 11:02:35.000
2,7,-82,1422810000000,02/01/2015 - 11:02:35.000
4,7,-54,1422810000000,02/01/2015 - 11:02:35.000
5,7,-66,1422810000000,02/01/2015 - 11:02:35.000
6,7,-57,1422810000000,02/01/2015 - 11:02:35.000
7,0,-76,1422810000000,02/01/2015 - 11:02:35.000
0,5,-63,1422810000000,02/01/2015 - 11:02:38.000
1,5,-91,1422810000000,02/01/2015 - 11:02:38.000
2,5,-88,1422810000000,02/01/2015 - 11:02:38.000
5,0,-64,1422810000000,02/01/2015 - 11:02:38.000
6,5,-57,1422810000000,02/01/2015 - 11:02:38.000
7,5,-66,1422810000000,02/01/2015 - 11:02:38.000
0,6,-76,1422810000000,02/01/2015 - 11:02:41.000
2,6,-97,1422810000000,02/01/2015 - 11:02:41.000
4,6,-55,1422810000000,02/01/2015 - 11:02:41.000
5,6,-61,1422810000000,02/01/2015 - 11:02:41.000
6,0,-73,1422810000000,02/01/2015 - 11:02:41.000
7,6,-57,1422810000000,02/01/2015 - 11:02:41.000
0,2,-96,1422810000000,02/01/2015 - 11:02:45.000
1,2,-64,1422810000000,02/01/2015 - 11:02:45.000
2,0,-94,1422810000000,02/01/2015 - 11:02:45.000
3,2,-72,1422810000000,02/01/2015 - 11:02:45.000
4,2,-80,1422810000000,02/01/2015 - 11:02:45.000
5,2,-92,1422810000000,02/01/2015 - 11:02:45.000
6,2,-98,1422810000000,02/01/2015 - 11:02:45.000
7,2,-85,1422810000000,02/01/2015 - 11:02:45.000
0,3,-109,1422810000000,02/01/2015 - 11:02:48.000
2,3,-68,1422810000000,02/01/2015 - 11:02:48.000
3,0,-111,1422810000000,02/01/2015 - 11:02:48.000
0,2,-97,1422810000000,02/01/2015 - 11:02:51.000
1,2,-64,1422810000000,02/01/2015 - 11:02:51.000
2,0,-95,1422810000000,02/01/2015 - 11:02:51.000
3,2,-72,1422810000000,02/01/2015 - 11:02:51.000
4,2,-80,1422810000000,02/01/2015 - 11:02:51.000
5,2,-92,1422810000000,02/01/2015 - 11:02:51.000
6,2,-97,1422810000000,02/01/2015 - 11:02:51.000
0,5,-63,1422810000000,02/01/2015 - 11:02:53.000
1,5,-91,1422810000000,02/01/2015 - 11:02:53.000
2,5,-88,1422810000000,02/01/2015 - 11:02:53.000
5,0,-64,1422810000000,02/01/2015 - 11:02:53.000
6,5,-57,1422810000000,02/01/2015 - 11:02:53.000
7,5,-66,1422810000000,02/01/2015 - 11:02:53.000
0,6,-76,1422810000000,02/01/2015 - 11:02:54.000
2,6,-97,1422810000000,02/01/2015 - 11:02:54.000
4,6,-56,1422810000000,02/01/2015 - 11:02:54.000
5,6,-60,1422810000000,02/01/2015 - 11:02:54.000
6,0,-74,1422810000000,02/01/2015 - 11:02:54.000
7,6,-57,1422810000000,02/01/2015 - 11:02:54.000
0,2,-96,1422810000000,02/01/2015 - 11:02:56.000
1,2,-64,1422810000000,02/01/2015 - 11:02:56.000
2,0,-94,1422810000000,02/01/2015 - 11:02:56.000
3,2,-72,1422810000000,02/01/2015 - 11:02:56.000
4,2,-80,1422810000000,02/01/2015 - 11:02:56.000
5,2,-92,1422810000000,02/01/2015 - 11:02:56.000
6,2,-98,1422810000000,02/01/2015 - 11:02:56.000
7,2,-85,1422810000000,02/01/2015 - 11:02:56.000
0,7,-77,1422810000000,02/01/2015 - 11:02:59.000
1,7,-103,1422810000000,02/01/2015 - 11:02:59.000
2,7,-82,1422810000000,02/01/2015 - 11:02:59.000
4,7,-54,1422810000000,02/01/2015 - 11:02:59.000
5,7,-67,1422810000000,02/01/2015 - 11:02:59.000
6,7,-57,1422810000000,02/01/2015 - 11:02:59.000
7,0,-76,1422810000000,02/01/2015 - 11:02:59.000
0,5,-64,1422810000000,02/01/2015 - 11:03:00.000
1,5,-91,1422810000000,02/01/2015 - 11:03:00.000
2,5,-89,1422810000000,02/01/2015 - 11:03:00.000
4,5,-42,1422810000000,02/01/2015 - 11:03:00.000
5,0,-65,1422810000000,02/01/2015 - 11:03:00.000
6,5,-56,1422810000000,02/01/2015 - 11:03:00.000
7,5,-66,1422810000000,02/01/2015 - 11:03:00.000
0,2,-99,1422810000000,02/01/2015 - 11:03:02.000
1,2,-64,1422810000000,02/01/2015 - 11:03:02.000
2,0,-97,1422810000000,02/01/2015 - 11:03:02.000
3,2,-71,1422810000000,02/01/2015 - 11:03:02.000
4,2,-80,1422810000000,02/01/2015 - 11:03:02.000
5,2,-92,1422810000000,02/01/2015 - 11:03:02.000
6,2,-97,1422810000000,02/01/2015 - 11:03:02.000
7,2,-86,1422810000000,02/01/2015 - 11:03:02.000
0,4,-61,1422810000000,02/01/2015 - 11:03:08.000
1,4,-94,1422810000000,02/01/2015 - 11:03:08.000
2,4,-82,1422810000000,02/01/2015 - 11:03:08.000
4,0,-56,1422810000000,02/01/2015 - 11:03:08.000
5,4,-45,1422810000000,02/01/2015 - 11:03:08.000
6,4,-56,1422810000000,02/01/2015 - 11:03:08.000
7,4,-57,1422810000000,02/01/2015 - 11:03:08.000
0,5,-62,1422810000000,02/01/2015 - 11:03:09.000
1,5,-91,1422810000000,02/01/2015 - 11:03:09.000
2,5,-89,1422810000000,02/01/2015 - 11:03:09.000
4,5,-42,1422810000000,02/01/2015 - 11:03:09.000
5,0,-64,1422810000000,02/01/2015 - 11:03:09.000
6,5,-57,1422810000000,02/01/2015 - 11:03:09.000
7,5,-66,1422810000000,02/01/2015 - 11:03:09.000
0,4,-61,1422810000000,02/01/2015 - 11:03:12.000
1,4,-94,1422810000000,02/01/2015 - 11:03:12.000
2,4,-82,1422810000000,02/01/2015 - 11:03:12.000
4,0,-56,1422810000000,02/01/2015 - 11:03:12.000
5,4,-46,1422810000000,02/01/2015 - 11:03:12.000
6,4,-56,1422810000000,02/01/2015 - 11:03:12.000
7,4,-57,1422810000000,02/01/2015 - 11:03:12.000
0,5,-63,1422810000000,02/01/2015 - 11:03:14.000
1,5,-91,1422810000000,02/01/2015 - 11:03:14.000
2,5,-89,1422810000000,02/01/2015 - 11:03:14.000
4,5,-42,1422810000000,02/01/2015 - 11:03:14.000
5,0,-64,1422810000000,02/01/2015 - 11:03:14.000
6,5,-57,1422810000000,02/01/2015 - 11:03:14.000
7,5,-66,1422810000000,02/01/2015 - 11:03:14.000
0,1,-97,1422810000000,02/01/2015 - 11:03:15.000
1,0,-98,1422810000000,02/01/2015 - 11:03:15.000
2,1,-61,1422810000000,02/01/2015 - 11:03:15.000
4,1,-90,1422810000000,02/01/2015 - 11:03:15.000
5,1,-90,1422810000000,02/01/2015 - 11:03:15.000
6,1,-98,1422810000000,02/01/2015 - 11:03:15.000
7,1,-102,1422810000000,02/01/2015 - 11:03:15.000
0,6,-76,1422810000000,02/01/2015 - 11:03:26.000
2,6,-97,1422810000000,02/01/2015 - 11:03:26.000
4,6,-55,1422810000000,02/01/2015 - 11:03:26.000
5,6,-61,1422810000000,02/01/2015 - 11:03:26.000
6,0,-74,1422810000000,02/01/2015 - 11:03:26.000
7,6,-56,1422810000000,02/01/2015 - 11:03:26.000
1,3,-81,1422810000000,02/01/2015 - 11:03:28.000
2,3,-68,1422810000000,02/01/2015 - 11:03:28.000
3,0,-111,1422810000000,02/01/2015 - 11:03:28.000
0,6,-76,1422810000000,02/01/2015 - 11:03:29.000
2,6,-98,1422810000000,02/01/2015 - 11:03:29.000
4,6,-55,1422810000000,02/01/2015 - 11:03:29.000
5,6,-61,1422810000000,02/01/2015 - 11:03:29.000
6,0,-74,1422810000000,02/01/2015 - 11:03:29.000
7,6,-57,1422810000000,02/01/2015 - 11:03:29.000
0,5,-63,1422810000000,02/01/2015 - 11:03:32.000
1,5,-91,1422810000000,02/01/2015 - 11:03:32.000
2,5,-89,1422810000000,02/01/2015 - 11:03:32.000
4,5,-42,1422810000000,02/01/2015 - 11:03:32.000
5,0,-64,1422810000000,02/01/2015 - 11:03:32.000
6,5,-57,1422810000000,02/01/2015 - 11:03:32.000
7,5,-66,1422810000000,02/01/2015 - 11:03:32.000
0,2,-93,1422810000000,02/01/2015 - 11:03:34.000
1,2,-65,1422810000000,02/01/2015 - 11:03:34.000
2,0,-92,1422810000000,02/01/2015 - 11:03:34.000
3,2,-71,1422810000000,02/01/2015 - 11:03:34.000
4,2,-80,1422810000000,02/01/2015 - 11:03:34.000
5,2,-92,1422810000000,02/01/2015 - 11:03:34.000
6,2,-98,1422810000000,02/01/2015 - 11:03:34.000
7,2,-85,1422810000000,02/01/2015 - 11:03:34.000
