Receiving Node ID, Transmitting Node ID, RSSI (dBm),Sample Timestamp (ms since 1970), Formatted Timestamp
0,7,-64,1.4261E+12,03/11/2015 - 11:24:36.000
0,11,-104,1.4261E+12,03/11/2015 - 11:24:51.000
0,4,-87,1.4261E+12,03/11/2015 - 11:24:42.000
0,8,-50,1.4261E+12,03/11/2015 - 11:24:38.000
0,7,-64,1.4261E+12,03/11/2015 - 11:24:52.000
0,4,-85,1.4261E+12,03/11/2015 - 11:24:55.000
0,11,-95,1.4261E+12,03/11/2015 - 11:24:59.000
0,8,-50,1.4261E+12,03/11/2015 - 11:25:09.000
0,7,-64,1.4261E+12,03/11/2015 - 11:25:16.000
0,2,-89,1.4261E+12,03/11/2015 - 11:25:12.000
0,11,-91,1.4261E+12,03/11/2015 - 11:25:31.000
0,7,-65,1.4261E+12,03/11/2015 - 11:25:28.000
0,2,-91,1.4261E+12,03/11/2015 - 11:25:21.000
0,9,-65,1.4261E+12,03/11/2015 - 11:25:33.000
0,4,-86,1.4261E+12,03/11/2015 - 11:25:42.000
0,8,-50,1.4261E+12,03/11/2015 - 11:25:38.000
0,11,-98,1.4261E+12,03/11/2015 - 11:25:51.000
0,9,-66,1.4261E+12,03/11/2015 - 11:25:50.000
0,4,-88,1.4261E+12,03/11/2015 - 11:25:55.000
0,8,-49,1.4261E+12,03/11/2015 - 11:25:53.000
0,7,-64,1.4261E+12,03/11/2015 - 11:25:52.000
0,2,-90,1.4261E+12,03/11/2015 - 11:26:08.000
0,4,-86,1.4261E+12,03/11/2015 - 11:26:01.000
0,9,-65,1.4261E+12,03/11/2015 - 11:25:59.000
0,7,-65,1.4261E+12,03/11/2015 - 11:26:16.000
0,2,-92,1.4261E+12,03/11/2015 - 11:26:12.000
0,2,-93,1.4261E+12,03/11/2015 - 11:26:21.000
0,11,-104,1.4261E+12,03/11/2015 - 11:26:17.000
0,4,-86,1.4261E+12,03/11/2015 - 11:26:34.000
0,11,-100,1.4261E+12,03/11/2015 - 11:26:31.000
0,8,-49,1.4261E+12,03/11/2015 - 11:26:28.000
0,5,-97,1.4261E+12,03/11/2015 - 11:26:35.000
0,8,-49,1.4261E+12,03/11/2015 - 11:26:38.000
0,9,-68,1.4261E+12,03/11/2015 - 11:26:50.000
0,7,-63,1.4261E+12,03/11/2015 - 11:26:42.000
0,4,-84,1.4261E+12,03/11/2015 - 11:27:01.000
0,11,-96,1.4261E+12,03/11/2015 - 11:26:59.000
0,4,-98,1.4261E+12,03/11/2015 - 11:26:55.000
0,8,-50,1.4261E+12,03/11/2015 - 11:26:53.000
0,2,-88,1.4261E+12,03/11/2015 - 11:27:12.000
0,2,-89,1.4261E+12,03/11/2015 - 11:27:08.000
0,2,-90,1.4261E+12,03/11/2015 - 11:27:06.000
0,5,-106,1.4261E+12,03/11/2015 - 11:27:19.000
0,11,-99,1.4261E+12,03/11/2015 - 11:27:17.000
0,8,-50,1.4261E+12,03/11/2015 - 11:27:16.000
0,8,-49,1.4261E+12,03/11/2015 - 11:27:28.000
0,7,-66,1.4261E+12,03/11/2015 - 11:27:23.000
0,4,-91,1.4261E+12,03/11/2015 - 11:27:34.000
0,11,-91,1.4261E+12,03/11/2015 - 11:27:31.000
0,7,-66,1.4261E+12,03/11/2015 - 11:27:42.000
0,8,-50,1.4261E+12,03/11/2015 - 11:27:53.000
0,9,-67,1.4261E+12,03/11/2015 - 11:27:59.000
0,4,-83,1.4261E+12,03/11/2015 - 11:28:01.000
0,2,-92,1.4261E+12,03/11/2015 - 11:28:08.000
0,2,-94,1.4261E+12,03/11/2015 - 11:28:06.000
0,2,-95,1.4261E+12,03/11/2015 - 11:28:05.000
0,8,-50,1.4261E+12,03/11/2015 - 11:28:16.000
0,8,-50,1.4261E+12,03/11/2015 - 11:28:10.000
0,7,-67,1.4261E+12,03/11/2015 - 11:28:23.000
0,4,-83,1.4261E+12,03/11/2015 - 11:28:19.000
0,11,-92,1.4261E+12,03/11/2015 - 11:28:17.000
0,8,-50,1.4261E+12,03/11/2015 - 11:28:28.000
0,5,-106,1.4261E+12,03/11/2015 - 11:28:35.000
0,4,-93,1.4261E+12,03/11/2015 - 11:28:34.000
0,11,-96,1.4261E+12,03/11/2015 - 11:28:42.000
0,5,-101,1.4261E+12,03/11/2015 - 11:28:43.000
0,11,-95,1.4261E+12,03/11/2015 - 11:28:55.000
0,7,-67,1.4261E+12,03/11/2015 - 11:28:45.000
0,2,-91,1.4261E+12,03/11/2015 - 11:29:06.000
0,8,-50,1.4261E+12,03/11/2015 - 11:29:07.000
0,8,-49,1.4261E+12,03/11/2015 - 11:29:16.000
0,8,-48,1.4261E+12,03/11/2015 - 11:29:10.000
0,4,-81,1.4261E+12,03/11/2015 - 11:29:19.000
0,7,-65,1.4261E+12,03/11/2015 - 11:29:23.000
0,11,-95,1.4261E+12,03/11/2015 - 11:29:42.000
0,4,-85,1.4261E+12,03/11/2015 - 11:29:34.000
0,7,-66,1.4261E+12,03/11/2015 - 11:29:45.000
0,5,-100,1.4261E+12,03/11/2015 - 11:29:43.000
0,2,-94,1.4261E+12,03/11/2015 - 11:30:04.000
0,11,-95,1.4261E+12,03/11/2015 - 11:30:01.000
0,7,-65,1.4261E+12,03/11/2015 - 11:29:56.000
0,11,-94,1.4261E+12,03/11/2015 - 11:29:55.000
0,2,-95,1.4261E+12,03/11/2015 - 11:30:05.000
0,8,-50,1.4261E+12,03/11/2015 - 11:30:10.000
0,8,-51,1.4261E+12,03/11/2015 - 11:30:07.000
0,4,-91,1.4261E+12,03/11/2015 - 11:30:19.000
0,4,-92,1.4261E+12,03/11/2015 - 11:30:23.000
0,7,-64,1.4261E+12,03/11/2015 - 11:30:30.000
0,11,-92,1.4261E+12,03/11/2015 - 11:30:34.000
0,2,-93,1.4261E+12,03/11/2015 - 11:30:36.000
0,8,-50,1.4261E+12,03/11/2015 - 11:30:37.000
0,11,-91,1.4261E+12,03/11/2015 - 11:30:55.000
0,7,-65,1.4261E+12,03/11/2015 - 11:30:45.000
0,4,-89,1.4261E+12,03/11/2015 - 11:30:43.000
0,2,-92,1.4261E+12,03/11/2015 - 11:31:04.000
0,11,-91,1.4261E+12,03/11/2015 - 11:31:01.000
0,7,-63,1.4261E+12,03/11/2015 - 11:30:56.000
0,8,-49,1.4261E+12,03/11/2015 - 11:31:07.000
0,4,-91,1.4261E+12,03/11/2015 - 11:31:23.000
0,7,-63,1.4261E+12,03/11/2015 - 11:31:17.000
0,11,-92,1.4261E+12,03/11/2015 - 11:31:34.000
0,7,-65,1.4261E+12,03/11/2015 - 11:31:30.000
0,8,-49,1.4261E+12,03/11/2015 - 11:31:37.000
0,2,-90,1.4261E+12,03/11/2015 - 11:31:36.000
0,4,-90,1.4261E+12,03/11/2015 - 11:31:45.000
0,4,-94,1.4261E+12,03/11/2015 - 11:31:43.000
0,9,-67,1.4261E+12,03/11/2015 - 11:31:51.000
0,11,-95,1.4261E+12,03/11/2015 - 11:32:01.000
0,7,-67,1.4261E+12,03/11/2015 - 11:31:56.000
0,11,-97,1.4261E+12,03/11/2015 - 11:32:19.000
0,7,-66,1.4261E+12,03/11/2015 - 11:32:17.000
0,7,-66,1.4261E+12,03/11/2015 - 11:32:10.000
0,4,-88,1.4261E+12,03/11/2015 - 11:32:24.000
0,4,-86,1.4261E+12,03/11/2015 - 11:32:23.000
0,11,-96,1.4261E+12,03/11/2015 - 11:32:34.000
0,7,-65,1.4261E+12,03/11/2015 - 11:32:30.000
0,5,-99,1.4261E+12,03/11/2015 - 11:32:27.000
0,2,-88,1.4261E+12,03/11/2015 - 11:32:36.000
0,8,-50,1.4261E+12,03/11/2015 - 11:32:37.000
0,4,-84,1.4261E+12,03/11/2015 - 11:32:45.000
0,5,-103,1.4261E+12,03/11/2015 - 11:32:47.000
0,5,-102,1.4261E+12,03/11/2015 - 11:32:51.000
0,5,-101,1.4261E+12,03/11/2015 - 11:32:57.000
0,7,-66,1.4261E+12,03/11/2015 - 11:33:10.000
0,7,-66,1.4261E+12,03/11/2015 - 11:33:07.000
0,9,-73,1.4261E+12,03/11/2015 - 11:32:59.000
0,11,-90,1.4261E+12,03/11/2015 - 11:33:19.000
0,7,-66,1.4261E+12,03/11/2015 - 11:33:17.000
0,11,-97,1.4261E+12,03/11/2015 - 11:33:11.000
0,4,-81,1.4261E+12,03/11/2015 - 11:33:24.000
0,2,-89,1.4261E+12,03/11/2015 - 11:33:32.000
0,5,-102,1.4261E+12,03/11/2015 - 11:33:27.000
0,5,-101,1.4261E+12,03/11/2015 - 11:33:34.000
0,4,-84,1.4261E+12,03/11/2015 - 11:33:46.000
0,4,-85,1.4261E+12,03/11/2015 - 11:33:45.000
0,8,-50,1.4261E+12,03/11/2015 - 11:33:35.000
0,5,-101,1.4261E+12,03/11/2015 - 11:33:51.000
0,2,-91,1.4261E+12,03/11/2015 - 11:34:00.000
0,8,-50,1.4261E+12,03/11/2015 - 11:33:52.000
0,7,-66,1.4261E+12,03/11/2015 - 11:34:10.000
0,7,-66,1.4261E+12,03/11/2015 - 11:34:07.000
0,7,-63,1.4261E+12,03/11/2015 - 11:34:05.000
0,4,-85,1.4261E+12,03/11/2015 - 11:34:25.000
0,4,-87,1.4261E+12,03/11/2015 - 11:34:24.000
0,11,-92,1.4261E+12,03/11/2015 - 11:34:19.000
0,2,-91,1.4261E+12,03/11/2015 - 11:34:18.000
0,11,-98,1.4261E+12,03/11/2015 - 11:34:11.000
0,2,-88,1.4261E+12,03/11/2015 - 11:34:32.000
0,5,-97,1.4261E+12,03/11/2015 - 11:34:27.000
0,9,-75,1.4261E+12,03/11/2015 - 11:34:33.000
0,8,-56,1.4261E+12,03/11/2015 - 11:34:35.000
0,4,-96,1.4261E+12,03/11/2015 - 11:34:46.000
0,5,-101,1.4261E+12,03/11/2015 - 11:34:47.000
0,5,-101,1.4261E+12,03/11/2015 - 11:34:51.000
0,8,-55,1.4261E+12,03/11/2015 - 11:35:00.000
0,11,-89,1.4261E+12,03/11/2015 - 11:35:11.000
0,11,-91,1.4261E+12,03/11/2015 - 11:35:07.000
0,7,-65,1.4261E+12,03/11/2015 - 11:35:05.000
0,7,-65,1.4261E+12,03/11/2015 - 11:35:04.000
0,9,-66,1.4261E+12,03/11/2015 - 11:35:15.000
0,4,-89,1.4261E+12,03/11/2015 - 11:35:25.000
0,2,-87,1.4261E+12,03/11/2015 - 11:35:18.000
0,2,-86,1.4261E+12,03/11/2015 - 11:35:32.000
0,5,-99,1.4261E+12,03/11/2015 - 11:35:27.000
0,8,-54,1.4261E+12,03/11/2015 - 11:35:35.000
0,11,-101,1.4261E+12,03/11/2015 - 11:35:37.000
0,4,-90,1.4261E+12,03/11/2015 - 11:35:46.000
0,9,-69,1.4261E+12,03/11/2015 - 11:35:50.000
0,5,-98,1.4261E+12,03/11/2015 - 11:35:47.000
0,5,-98,1.4261E+12,03/11/2015 - 11:35:57.000
0,11,-94,1.4261E+12,03/11/2015 - 11:36:07.000
0,7,-66,1.4261E+12,03/11/2015 - 11:36:05.000
0,7,-66,1.4261E+12,03/11/2015 - 11:36:04.000
0,9,-71,1.4261E+12,03/11/2015 - 11:36:09.000
0,1,-106,1.4261E+12,03/11/2015 - 11:36:08.000
0,1,-107,1.4261E+12,03/11/2015 - 11:36:21.000
0,2,-89,1.4261E+12,03/11/2015 - 11:36:18.000
0,9,-70,1.4261E+12,03/11/2015 - 11:36:15.000
0,1,-105,1.4261E+12,03/11/2015 - 11:36:12.000
0,2,-90,1.4261E+12,03/11/2015 - 11:36:11.000
0,9,-73,1.4261E+12,03/11/2015 - 11:36:27.000
0,4,-90,1.4261E+12,03/11/2015 - 11:36:25.000
0,5,-103,1.4261E+12,03/11/2015 - 11:36:30.000
0,8,-56,1.4261E+12,03/11/2015 - 11:36:35.000
0,7,-64,1.4261E+12,03/11/2015 - 11:36:36.000
0,11,-95,1.4261E+12,03/11/2015 - 11:36:37.000
0,5,-101,1.4261E+12,03/11/2015 - 11:36:47.000
0,4,-84,1.4261E+12,03/11/2015 - 11:36:46.000
0,2,-89,1.4261E+12,03/11/2015 - 11:36:39.000
0,8,-57,1.4261E+12,03/11/2015 - 11:36:51.000
0,7,-77,1.4261E+12,03/11/2015 - 11:37:04.000
0,9,-68,1.4261E+12,03/11/2015 - 11:37:09.000
0,9,-68,1.4261E+12,03/11/2015 - 11:37:06.000
0,11,-100,1.4261E+12,03/11/2015 - 11:37:20.000
0,9,-69,1.4261E+12,03/11/2015 - 11:37:15.000
0,2,-87,1.4261E+12,03/11/2015 - 11:37:11.000
0,4,-90,1.4261E+12,03/11/2015 - 11:37:25.000
0,5,-100,1.4261E+12,03/11/2015 - 11:37:30.000
0,8,-57,1.4261E+12,03/11/2015 - 11:37:35.000
0,11,-88,1.4261E+12,03/11/2015 - 11:37:37.000
0,7,-65,1.4261E+12,03/11/2015 - 11:37:36.000
0,4,-86,1.4261E+12,03/11/2015 - 11:37:46.000
0,11,-93,1.4261E+12,03/11/2015 - 11:37:44.000
0,2,-92,1.4261E+12,03/11/2015 - 11:37:39.000
0,7,-68,1.4261E+12,03/11/2015 - 11:37:52.000
0,8,-56,1.4261E+12,03/11/2015 - 11:37:51.000
0,5,-103,1.4261E+12,03/11/2015 - 11:37:49.000
0,5,-100,1.4261E+12,03/11/2015 - 11:37:57.000
0,2,-91,1.4261E+12,03/11/2015 - 11:37:53.000
0,9,-67,1.4261E+12,03/11/2015 - 11:38:09.000
0,9,-71,1.4261E+12,03/11/2015 - 11:38:06.000
0,8,-58,1.4261E+12,03/11/2015 - 11:37:59.000
0,4,-88,1.4261E+12,03/11/2015 - 11:38:25.000
0,11,-91,1.4261E+12,03/11/2015 - 11:38:24.000
0,11,-93,1.4261E+12,03/11/2015 - 11:38:20.000
0,5,-101,1.4261E+12,03/11/2015 - 11:38:26.000
0,7,-66,1.4261E+12,03/11/2015 - 11:38:28.000
0,5,-102,1.4261E+12,03/11/2015 - 11:38:30.000
0,9,-68,1.4261E+12,03/11/2015 - 11:38:37.000
0,7,-66,1.4261E+12,03/11/2015 - 11:38:36.000
0,8,-56,1.4261E+12,03/11/2015 - 11:38:31.000
0,5,-100,1.4261E+12,03/11/2015 - 11:38:49.000
0,4,-91,1.4261E+12,03/11/2015 - 11:38:46.000
0,11,-92,1.4261E+12,03/11/2015 - 11:38:44.000
0,2,-92,1.4261E+12,03/11/2015 - 11:38:39.000
0,7,-66,1.4261E+12,03/11/2015 - 11:38:52.000
0,8,-56,1.4261E+12,03/11/2015 - 11:38:51.000
0,2,-91,1.4261E+12,03/11/2015 - 11:39:00.000
0,8,-57,1.4261E+12,03/11/2015 - 11:38:59.000
0,2,-91,1.4261E+12,03/11/2015 - 11:38:53.000
0,7,-65,1.4261E+12,03/11/2015 - 11:39:16.000
0,4,-91,1.4261E+12,03/11/2015 - 11:39:14.000
0,9,-68,1.4261E+12,03/11/2015 - 11:39:06.000
0,9,-66,1.4261E+12,03/11/2015 - 11:39:20.000
0,8,-57,1.4261E+12,03/11/2015 - 11:39:17.000
0,11,-90,1.4261E+12,03/11/2015 - 11:39:24.000
0,7,-65,1.4261E+12,03/11/2015 - 11:39:28.000
0,5,-99,1.4261E+12,03/11/2015 - 11:39:26.000
0,4,-94,1.4261E+12,03/11/2015 - 11:39:25.000
0,2,-92,1.4261E+12,03/11/2015 - 11:39:34.000
0,8,-55,1.4261E+12,03/11/2015 - 11:39:31.000
0,5,-100,1.4261E+12,03/11/2015 - 11:39:47.000
0,11,-91,1.4261E+12,03/11/2015 - 11:39:46.000
0,11,-91,1.4261E+12,03/11/2015 - 11:39:44.000
0,9,-69,1.4261E+12,03/11/2015 - 11:39:37.000
0,2,-92,1.4261E+12,03/11/2015 - 11:39:53.000
0,7,-65,1.4261E+12,03/11/2015 - 11:39:52.000
0,2,-94,1.4261E+12,03/11/2015 - 11:40:00.000
0,8,-56,1.4261E+12,03/11/2015 - 11:39:59.000
0,4,-91,1.4261E+12,03/11/2015 - 11:40:14.000
0,1,-106,1.4261E+12,03/11/2015 - 11:40:12.000
0,4,-88,1.4261E+12,03/11/2015 - 11:40:09.000
0,1,-107,1.4261E+12,03/11/2015 - 11:40:15.000
0,7,-67,1.4261E+12,03/11/2015 - 11:40:16.000
0,9,-69,1.4261E+12,03/11/2015 - 11:40:20.000
0,8,-56,1.4261E+12,03/11/2015 - 11:40:17.000
0,4,-89,1.4261E+12,03/11/2015 - 11:40:25.000
0,11,-94,1.4261E+12,03/11/2015 - 11:40:24.000
0,1,-108,1.4261E+12,03/11/2015 - 11:40:29.000
0,7,-65,1.4261E+12,03/11/2015 - 11:40:28.000
0,5,-100,1.4261E+12,03/11/2015 - 11:40:26.000
0,2,-94,1.4261E+12,03/11/2015 - 11:40:34.000
0,8,-57,1.4261E+12,03/11/2015 - 11:40:31.000
0,8,-57,1.4261E+12,03/11/2015 - 11:40:42.000
0,1,-106,1.4261E+12,03/11/2015 - 11:40:40.000
0,9,-69,1.4261E+12,03/11/2015 - 11:40:37.000
0,1,-107,1.4261E+12,03/11/2015 - 11:40:54.000
0,1,-108,1.4261E+12,03/11/2015 - 11:40:48.000
0,5,-100,1.4261E+12,03/11/2015 - 11:40:47.000
0,11,-94,1.4261E+12,03/11/2015 - 11:40:46.000
0,2,-92,1.4261E+12,03/11/2015 - 11:41:00.000
0,11,-91,1.4261E+12,03/11/2015 - 11:40:57.000
0,9,-69,1.4261E+12,03/11/2015 - 11:41:08.000
0,4,-99,1.4261E+12,03/11/2015 - 11:41:06.000
0,9,-71,1.4261E+12,03/11/2015 - 11:41:12.000
0,4,-103,1.4261E+12,03/11/2015 - 11:41:09.000
0,7,-66,1.4261E+12,03/11/2015 - 11:41:16.000
0,9,-71,1.4261E+12,03/11/2015 - 11:41:20.000
0,2,-91,1.4261E+12,03/11/2015 - 11:41:19.000
0,8,-60,1.4261E+12,03/11/2015 - 11:41:17.000
0,8,-57,1.4261E+12,03/11/2015 - 11:41:23.000
0,1,-108,1.4261E+12,03/11/2015 - 11:41:29.000
0,5,-101,1.4261E+12,03/11/2015 - 11:41:25.000
0,1,-108,1.4261E+12,03/11/2015 - 11:41:40.000
0,2,-90,1.4261E+12,03/11/2015 - 11:41:34.000
0,1,-108,1.4261E+12,03/11/2015 - 11:41:54.000
0,5,-100,1.4261E+12,03/11/2015 - 11:41:47.000
0,5,-99,1.4261E+12,03/11/2015 - 11:41:46.000
0,7,-66,1.4261E+12,03/11/2015 - 11:41:42.000
0,7,-66,1.4261E+12,03/11/2015 - 11:41:55.000
0,11,-90,1.4261E+12,03/11/2015 - 11:42:02.000
0,11,-90,1.4261E+12,03/11/2015 - 11:41:57.000
0,4,-82,1.4261E+12,03/11/2015 - 11:42:05.000
0,9,-69,1.4261E+12,03/11/2015 - 11:42:12.000
0,2,-95,1.4261E+12,03/11/2015 - 11:42:11.000
0,4,-85,1.4261E+12,03/11/2015 - 11:42:09.000
0,9,-70,1.4261E+12,03/11/2015 - 11:42:08.000
0,9,-69,1.4261E+12,03/11/2015 - 11:42:06.000
0,2,-92,1.4261E+12,03/11/2015 - 11:42:19.000
0,8,-57,1.4261E+12,03/11/2015 - 11:42:13.000
0,5,-103,1.4261E+12,03/11/2015 - 11:42:25.000
0,8,-56,1.4261E+12,03/11/2015 - 11:42:23.000
0,2,-97,1.4261E+12,03/11/2015 - 11:42:34.000
0,11,-89,1.4261E+12,03/11/2015 - 11:42:33.000
0,1,-108,1.4261E+12,03/11/2015 - 11:42:29.000
0,1,-106,1.4261E+12,03/11/2015 - 11:42:48.000
0,5,-104,1.4261E+12,03/11/2015 - 11:42:46.000
